DUMBEA;GNIREP.40;OBS;81.08;;A'B'-6;;DUMBEA;NIVELLEMENT;RCNC
DUMBEA;GNIREP.9;ADAP;;;AB-15;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.10;ADAP;;;AB-16;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.43;GRA;;;AB-19;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.11;ADAP;170.107;;AB-20;;DUMBEA;NIVELLEMENT;RCNC
DUMBEA;GNIREP.12;OBS;109.163;;AB-22;;DUMBEA;NIVELLEMENT;RCNC
DUMBEA;GNIREP.13;OBS;94.437;;AB-23;;DUMBEA;NIVELLEMENT;RCNC
DUMBEA;GNIREP.14;ADAP;;;AB-24;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.15;OBS;74.422;;AB-25;;DUMBEA;NIVELLEMENT;RCNC
DUMBEA;GNIREP.16;OBS;69.958;;AB-26;;DUMBEA;NIVELLEMENT;RCNC
DUMBEA;GNIREP.17;ADAP;;;AB-26 bis;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.18;ADAP;;;AB-27;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.19;ADAP;;;AB-28;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.20;OBS;65.351;;AB-29;;DUMBEA;NIVELLEMENT;RCNC
DUMBEA;GNIREP.21;OBS;69.147;;AB-30;;DUMBEA;NIVELLEMENT;RCNC
DUMBEA;GNIREP.22;ADAP;;;AB-31;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.23;ADAP;;;AB-32;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.24;ADAP;;;AB-33;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.1;OBS;65.58;;Aa.k3o3-1;;DUMBEA;NIVELLEMENT;RCNC
DUMBEA;GNIREP.2;OBS;146.58;;Aa.k3o3-10;;DUMBEA;NIVELLEMENT;RCNC
DUMBEA;GNIREP.3;OBS;156.07;;Aa.k3o3-11;;DUMBEA;NIVELLEMENT;RCNC
DUMBEA;GNIREP.63;ADAP;;;Aa.k3o3-12;;DUMBEA;NIVELLEMENT;RCNC
DUMBEA;GNIREP.4;OBS;70.02;;Aa.k3o3-2;;DUMBEA;NIVELLEMENT;RCNC
DUMBEA;GNIREP.5;OBS;96.13;;Aa.k3o3-4;;DUMBEA;NIVELLEMENT;RCNC
DUMBEA;GNIREP.6;OBS;104.34;;Aa.k3o3-7;;DUMBEA;NIVELLEMENT;RCNC
DUMBEA;GNIREP.7;OBS;120.76;;Aa.k3o3-8;;DUMBEA;NIVELLEMENT;RCNC
DUMBEA;GNIREP.8;OBS;129.63;;Aa.k3o3-9;;DUMBEA;NIVELLEMENT;RCNC
DUMBEA;GNIREP.45;ADAP;;;Aa.l3o3-1;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.60;GRA;;;Aa.l3o3-10;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.61;GRA;;;Aa.l3o3-10 I;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.62;GRA;;;Aa.l3o3-10 II;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.46;ADAP;;;Aa.l3o3-2;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.47;GRA;;;Aa.l3o3-3;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.48;GRA;;;Aa.l3o3-4;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.49;GRA;;;Aa.l3o3-5;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.50;GRA;;;Aa.l3o3-6;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.51;GRA;;;Aa.l3o3-7;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.52;GRA;;;Aa.l3o3-7 I;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.53;GRA;;;Aa.l3o3-7 II;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.54;GRA;;;Aa.l3o3-8;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.55;GRA;;;Aa.l3o3-8 I;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.56;GRA;;;Aa.l3o3-8 II;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.57;GRA;;;Aa.l3o3-9;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.58;GRA;;;Aa.l3o3-9 I;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.59;GRA;;;Aa.l3o3-9 II;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.41;ADAP;;;Ba.n3-6;;DUMBEA;NIVELLEMENT;
DUMBEA;GNIREP.42;OBS;70.27;;Ba.n3-7;;DUMBEA;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.25;GRA;;;IDP-1;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.35;GRA;;;IDP-10;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.36;GRA;;;IDP-11;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.1;OBS;94.67;;IDP-11 a;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.2;OBS;124.63;;IDP-12 bis;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.3;OBS;144.56;;IDP-13;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.4;ADAP;;;IDP-14;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.26;GRA;;;IDP-14 I;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.27;GRA;;;IDP-15;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.5;OBS;124.34;;IDP-15 a;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.64;GRA;;;IDP-15 bis;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.57;GRA;;;IDP-17 bis;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.58;GRA;;;IDP-18;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.60;GRA;;;IDP-19 bis;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.6;OBS;61.010;;IDP-2;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.59;OBS;72.80;;IDP-20 bis;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.7;OBS;89.28;;IDP-21;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.8;OBS;79.72;;IDP-22 bis;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.9;OBS;83.76;;IDP-23 bis;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.37;GRA;;;IDP-24;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.38;GRA;;;IDP-25;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.10;OBS;84.24;;IDP-25 a;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.65;GRA;;;IDP-25 b;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.11;OBS;80.91;;IDP-26;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.12;OBS;78.64;;IDP-27;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.66;GRA;;;IDP-27 bis;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.13;OBS;75.75;;IDP-28;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.39;GRA;;;IDP-29;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.28;GRA;;;IDP-3;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.77;GRA;;;IDP-3 a;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.40;GRA;;;IDP-30;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.67;GRA;;;IDP-30 bis;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.68;GRA;;;IDP-31 bis;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.69;GRA;;;IDP-32 bis;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.41;GRA;;;IDP-33;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.14;OBS;63.23;;IDP-34;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.42;GRA;;;IDP-35;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.70;GRA;;;IDP-35 bis;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.43;GRA;;;IDP-36;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.44;GRA;;;IDP-37;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.15;OBS;148.38;;IDP-38;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.71;GRA;;;IDP-39;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.29;OBS;64.27;;IDP-4;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.45;GRA;;;IDP-40;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.46;GRA;;;IDP-41;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.47;GRA;;;IDP-42;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.48;GRA;;;IDP-43;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.49;GRA;;;IDP-44;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.50;GRA;;;IDP-45;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.51;GRA;;;IDP-46;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.52;GRA;;;IDP-47;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.53;GRA;;;IDP-48;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.16;OBS;166.22;;IDP-49;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.30;GRA;;;IDP-5;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.56;GRA;;;IDP-50;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.17;OBS;104.16;;IDP-51;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.61;GRA;;;IDP-52;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.62;GRA;;;IDP-53;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.18;OBS;96.67;;IDP-54;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.63;GRA;;;IDP-55;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.19;OBS;83.90;;IDP-56;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.20;OBS;84.67;;IDP-57;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.21;OBS;68.21;;IDP-58;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.22;OBS;79.54;;IDP-59;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.31;GRA;;;IDP-6;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.54;GRA;;;IDP-60;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.55;GRA;;;IDP-61;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.23;OBS;89.96;;IDP-62;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.24;OBS;83.53;;IDP-63;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.72;GRA;;;IDP-64;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.73;GRA;;;IDP-65;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.74;GRA;;;IDP-66;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.75;GRA;;;IDP-67;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.76;GRA;;;IDP-68;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.32;OBS;71.36;;IDP-7;;ILE DES PINS;NIVELLEMENT;RCNC
ILE DES PINS;GNIREP.33;GRA;;;IDP-8;;ILE DES PINS;NIVELLEMENT;
ILE DES PINS;GNIREP.34;GRA;;;IDP-9;;ILE DES PINS;NIVELLEMENT;
LA FOA;GNIREP.77;ADAP;;;A'B'-110;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.78;ADAP;;;A'B'-111;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.23;OBS;71.36;;A.bc-1 bis;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.31;OBS;102.87;;A.bc-10 bis;;SARRAMEA;NIVELLEMENT;RCNC
LA FOA;GNIREP.32;OBS;111.83;;A.bc-11 bis;;SARRAMEA;NIVELLEMENT;RCNC
LA FOA;GNIREP.33;GRA;;;A.bc-12;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.34;OBS;158.50;;A.bc-13 bis;;SARRAMEA;NIVELLEMENT;RCNC
LA FOA;GNIREP.35;OBS;209.25;;A.bc-14;;SARRAMEA;NIVELLEMENT;RCNC
LA FOA;GNIREP.36;GRA;;;A.bc-15;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.37;OBS;275.12;;A.bc-16 bis;;SARRAMEA;NIVELLEMENT;RCNC
LA FOA;GNIREP.38;GRA;;;A.bc-18;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.39;GRA;;;A.bc-19 bis;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.24;GRA;;;A.bc-2 bis;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.40;GRA;;;A.bc-20;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.41;GRA;;;A.bc-21 bis;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.42;GRA;;;A.bc-22 bis;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.43;OBS;533.10;;A.bc-23 bis;;SARRAMEA;NIVELLEMENT;RCNC
LA FOA;GNIREP.44;GRA;;;A.bc-24;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.45;GRA;;;A.bc-25;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.89;GRA;;;A.bc-26 I;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.52;GRA;;;A.bc-28 bis;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.53;GRA;;;A.bc-29;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.25;GRA;;;A.bc-3 bis;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.90;GRA;;;A.bc-3 bis I;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.54;GRA;;;A.bc-30 bis;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.55;OBS;392.14;;A.bc-31 bis;;SARRAMEA;NIVELLEMENT;RCNC
LA FOA;GNIREP.56;GRA;;;A.bc-32 bis;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.88;GRA;;;A.bc-33 bis;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.58;GRA;;;A.bc-34;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.87;GRA;;;A.bc-36 bis I;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.86;GRA;;;A.bc-38 bis;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.26;GRA;;;A.bc-4;;SARRAMEA;NIVELLEMENT;
LA FOA;GNIREP.27;OBS;81.11;;A.bc-4 bis;;SARRAMEA;NIVELLEMENT;RCNC
LA FOA;GNIREP.28;OBS;84.62;;A.bc-6;;SARRAMEA;NIVELLEMENT;RCNC
LA FOA;GNIREP.29;OBS;89.16;;A.bc-6 bis;;SARRAMEA;NIVELLEMENT;RCNC
LA FOA;GNIREP.30;OBS;97.47;;A.bc-8;;SARRAMEA;NIVELLEMENT;RCNC
LA FOA;GNIREP.2;OBS;113.23;;AB-104;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.76;GRA;;;AB-105 bis;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.3;ADAP;;;AB-106;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.4;OBS;112.54;;AB-107;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.5;OBS;95.79;;AB-108;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.6;OBS;104.47;;AB-109;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.7;OBS;110.86;;AB-110;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.8;ADAP;;;AB-110 I;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.79;GRA;;;AB-111 bis;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.9;ADAP;;;AB-112;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.10;OBS;118.02;;AB-112 a;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.11;OBS;112.09;;AB-113;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.12;OBS;91.21;;AB-114;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.13;OBS;77.96;;AB-115;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.14;OBS;73.067;;AB-115 a;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.15;ADAP;;;AB-116;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.16;ADAP;;;AB-116 a;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.17;GRA;;;AB-117 bis;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.51;GRA;;;AB-117 ter;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.84;GRA;;;AB-118 bis;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.83;GRA;;;AB-119 a bis;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.64;ADAP;;;AB-119 bis;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.19;ADAP;;;AB-120 bis;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.85;GRA;;;AB-120 ter;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.20;GRA;;;AB-121 a;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.65;GRA;;;AB-121 b;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.67;GRA;;;AB-122 a;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.66;OBS;78.27;;AB-122 bis;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.60;OBS;74.68;;AB-123 b;;FARINO;NIVELLEMENT;RCNC
LA FOA;GNIREP.21;GRA;;;AB-123 ter;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.61;OBS;121.51;;AB-124 a;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.22;OBS;99.62;;AB-124 bis;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.68;OBS;73.42;;AB-126 bis;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.80;OBS;69.84;;AB-127 bis;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.62;OBS;76.88;;AB-128 a;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.63;OBS;79.03;;AB-129 a;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.81;OBS;67.42;;AB-130 bis;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.49;OBS;101.59;;Ab.k3l3-11;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.50;OBS;115.18;;Ab.k3l3-12;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.75;OBS;70.22;;Ab.k3l3-2;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.47;OBS;68.71;;Ab.k3l3-3;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.48;OBS;73.46;;Ab.k3l3-5;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.82;OBS;80.376;;Ab.k3l3-8 bis;;LA FOA;NIVELLEMENT;RCNC
LA FOA;GNIREP.69;ADAP;;;B.de-32;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.70;ADAP;;;B.de-33;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.71;ADAP;;;B.de-34;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.72;ADAP;;;B.de-34 I;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.73;ADAP;;;B.de-34 II;;LA FOA;NIVELLEMENT;
LA FOA;GNIREP.74;OBS;78.78;;B.de-35;;LA FOA;NIVELLEMENT;RCNC
MOINDOU;GNIREP.24;OBS;76.121;;A'B'-134;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.25;OBS;64.989;;A'B'-138;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.27;GRA;;;A'B'-140;;MOINDOU;NIVELLEMENT;
MOINDOU;GNIREP.28;GRA;;;A'B'-141;;MOINDOU;NIVELLEMENT;
MOINDOU;GNIREP.29;ADAP;;;A'B'-143;;MOINDOU;NIVELLEMENT;
MOINDOU;GNIREP.30;OBS;189.532;;A'B'-144;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.31;ADAP;;;A'B'-145;;MOINDOU;NIVELLEMENT;
MOINDOU;GNIREP.32;ADAP;;;A'B'-146;;MOINDOU;NIVELLEMENT;
MOINDOU;GNIREP.33;OBS;275.852;;A'B'-147;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.15;OBS;72.45;;AB-131 a;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.16;OBS;64.82;;AB-132 a;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.1;OBS;64.20;;AB-132 bis;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.17;OBS;75.74;;AB-134;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.18;GRA;;;AB-135 a;;MOINDOU;NIVELLEMENT;
MOINDOU;GNIREP.19;GRA;;;AB-136 a;;MOINDOU;NIVELLEMENT;
MOINDOU;GNIREP.20;GRA;;;AB-136 bis;;MOINDOU;NIVELLEMENT;
MOINDOU;GNIREP.22;OBS;67.17;;AB-137 b;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.23;OBS;68.98;;AB-137 bis;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.2;OBS;66.28;;AB-138 a;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.3;OBS;68.78;;AB-139;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.4;OBS;81.06;;AB-139 a;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.5;OBS;89.64;;AB-140;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.6;OBS;91.52;;AB-141;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.7;OBS;66.98;;AB-142;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.8;OBS;71.14;;AB-142 a;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.34;GRA;;;AB-142 b;;MOINDOU;NIVELLEMENT;
MOINDOU;GNIREP.9;OBS;65.63;;AB-143;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.10;OBS;66.83;;AB-143 a;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.11;OBS;65.34;;AB-144;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.35;OBS;65.63;;AB-145;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.12;OBS;68.97;;AB-146;;MOINDOU;NIVELLEMENT;RCNC
MOINDOU;GNIREP.13;OBS;75.25;;AB-146 g;;MOINDOU;NIVELLEMENT;RCNC
MONT-DORE;GNIREP.78;ADAP;;;AC-1;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.3;OBS;63.21;;AC-10;;MONT-DORE;NIVELLEMENT;RCNC
MONT-DORE;GNIREP.4;OBS;62.73;;AC-11 bis;;MONT-DORE;NIVELLEMENT;RCNC
MONT-DORE;GNIREP.5;ADAP;65.53;;AC-12 a;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.6;ADAP;62.89;;AC-12 bis;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.7;OBS;62.36;;AC-12 bis a;;MONT-DORE;NIVELLEMENT;RCNC
MONT-DORE;GNIREP.80;GRA;;;AC-12 bis b;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.8;OBS;70.20;;AC-13 bis;;MONT-DORE;NIVELLEMENT;RCNC
MONT-DORE;GNIREP.9;OBS;75.63;;AC-14 a;;MONT-DORE;NIVELLEMENT;RCNC
MONT-DORE;GNIREP.10;OBS;72.84;;AC-16;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.94;GRA;;;AC-16 bis;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.11;OBS;73.05;;AC-17;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.12;ADAP;;;AC-18;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.13;OBS;78.62;;AC-19;;MONT-DORE;NIVELLEMENT;RCNC
MONT-DORE;GNIREP.76;OBS;65.12;;AC-2 bis;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.14;OBS;81.81;;AC-20;;MONT-DORE;NIVELLEMENT;RCNC
MONT-DORE;GNIREP.15;OBS;92.08;;AC-21;;MONT-DORE;NIVELLEMENT;RCNC
MONT-DORE;GNIREP.16;OBS;159.47;;AC-22;;MONT-DORE;NIVELLEMENT;RCNC
MONT-DORE;GNIREP.17;OBS;232.51;;AC-23 a;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.18;OBS;276.49;;AC-24 bis;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.19;OBS;;;AC-26;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.20;OBS;210.48;;AC-29;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.77;ADAP;;;AC-3;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.21;OBS;280.346;;AC-30;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.22;OBS;305.84;;AC-31;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.23;OBS;317.19;;AC-32;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.24;OBS;320.02;;AC-33 bis;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.25;OBS;;;AC-34;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.26;OBS;244.45;;AC-35;;MONT-DORE;NIVELLEMENT;
MONT-DORE;GNIREP.27;OBS;183.32;;AC-35 a;;MONT-DORE;NIVELLEMENT;
