IDENTSTF,CODE_PREC,H_ELLIP,MAT,NUMERO,INDICE,RESEAU,RATTACH
MTD_INFRA_GEOREP.266,ADAP,,BF,36-II - 404,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.267,ADAP,,RAIL,36-II - 404,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.268,ADAP,,BF,36-II - 406,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.269,ADAP,,TUBE,36-II - 406,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.270,,,BF,36-II - 407,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.271,OBS,116.13,BF,36-II - 408,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.272,ADAP,,TUBE,36-II - 408,a,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.273,OBS,335.66,BF,36-II - 409,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.274,ADAP,,BF,36-II - 410,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.275,ADAP,,TUBE,36-II - 410,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.276,OBS,129.16,BF,36-II - 411,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.277,ADAP,,TUBE,36-II - 411,a,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.278,ADAP,,BF,36-II - 412,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.279,ADAP,,BF,36-II - 412,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.280,OBS,265.48,BF,36-II - 413,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.281,ADAP,,BF,36-II - 413,a,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.282,ADAP,,BF,36-II - 414,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.283,ADAP,,CORNIERE DANS TAS DE PIERRES,36-II - 414,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.284,ADAP,,BF,36-II - 415,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.285,ADAP,,BF,36-II - 415,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.286,ADAP,,BF,36-II - 416,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.287,ADAP,,CORNIERE,36-II - 416,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.288,ADAP,,TUBE,36-II - 416,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.289,GRA,,TAS DE PIERRES,36-II - 416,c,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.290,ADAP,,BF,36-II - 417,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.291,ADAP,,BF,36-II - 417,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.292,ADAP,,BF,36-II - 418,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.293,ADAP,,BF,36-II - 418,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.294,ADAP,,CORNIERE,36-II - 418,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.295,ADAP,,BF,36-II - 419,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.296,ADAP,,BF,36-II - 419,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.297,ADAP,,BF,36-II - 420,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.298,ADAP,,CORNIERE,36-II - 420,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.299,GRA,,TAS DE PIERRES,36-II - 420,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.300,ADAP,,BF,36-II - 421,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.301,ADAP,,FER CIM,36-II - 421,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.302,ADAP,,TUBE,36-II - 421,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.303,ADAP,,BF,36-II - 422,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.304,ADAP,,CLOU DANS CROIX GRAVEE,36-II - 422,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.305,ADAP,,BF,36-II - 423,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.306,ADAP,,CORNIERE,36-II - 423,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.307,ADAP,,FER CIM,36-II - 423,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.308,OBS,,RN,36-II - 423,c,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.309,GRA,,RADIER CENTRE,36-II - 423,d,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.310,ADAP,,BF,36-II - 424,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.311,ADAP,,CORNIERE,36-II - 424,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.312,GRA,,TAS DE PIERRES,36-II - 424,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.313,ADAP,,BF,36-II - 425,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.314,ADAP,,CORNIERE DANS TAS DE PIERRES,36-II - 425,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.315,ADAP,,RN,36-II - 425,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.316,ADAP,,BF,36-II -5001,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.317,ADAP,,BF,36-II -5002,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.318,,,BF,36-II -5003,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.319,ADAP,,BF,36-II -5004,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.320,ADAP,,RB SUR REGARD,36-II -5004,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.321,ADAP,,BF,36-II -5005,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.322,ADAP,,TUBE,36-II -5005,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.323,ADAP,,BF,36-II -5006,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.324,ADAP,,TUBE,36-II -5006,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.325,ADAP,,BF,37-  1,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.326,ADAP,,RB,37-  1,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.327,GRA,,TAS DE PIERRES,37-  1,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.328,ADAP,,FER CIM,37-  3,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.329,ADAP,,BF,37-  3,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.330,OBS,530.44,BF,37-  4,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.331,ADAP,,FER CIM,37-  4,a,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.332,ADAP,,CORNIERE,37-  4,b,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.333,ADAP,,BF,37-  5,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.334,ADAP,,BF,37-  6,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.335,OBS,319.29,BF,37-  7,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.336,ADAP,,BF,37-  7,a,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.337,ADAP,,CORNIERE,37-  7,b,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.338,ADAP,,CORNIERE,37-  7,c,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.339,,,BF,37-  8,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.340,ADAP,,FER CIM,37-  8,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.341,ADAP,,TAS DE PIERRES,37-  8,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.538,ADAP,,BF,37-  8,c,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.342,OBS,308.52,BF,37-  9,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.343,ADAP,,FER CIM,37-  9,a,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.344,ADAP,,BF,37- 10,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.345,ADAP,,FER CIM,37- 10,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.346,ADAP,,BF,37- 11,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.347,OBS,280.825,BF,37- 12,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.348,GRA,,TAS DE PIERRES,37- 12,a,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.349,OBS,378.97,BF,37- 13,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.350,OBS,199.264,BF,37- 14,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.525,OBS,476.12,BF,37- 15,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.351,ADAP,,BF,37- 16,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.352,ADAP,,BF,37- 17,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.353,OBS,182.95,BF,37- 19,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.354,OBS,421.636,BF,37- 20,b,MTD_INFRA_GEODESIE,RBNC
MTD_INFRA_GEOREP.355,OBS,422.089,RBGM DANS TUBE,37- 20,c,MTD_INFRA_GEODESIE,RBNC
MTD_INFRA_GEOREP.356,OBS,380.851,RN MEDAILLON,37- 20,d,MTD_INFRA_GEODESIE,RBNC
MTD_INFRA_GEOREP.551,OBS,407.951,BF,37- 20,./,MTD_INFRA_GEODESIE,RBNC
MTD_INFRA_GEOREP.357,OBS,151.046,BF,37- 21,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.526,ADAP,,BF,37- 22,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.358,ADAP,,BF,37- 23,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.359,ADAP,,FER CIM,37- 23,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.360,ADAP,255.11,PHARE AXE SOMMET,37- 25,i,MTD_INFRA_GEODESIE,RRNC
MTD_INFRA_GEOREP.361,OBS,244.329,RBGM,37- 25,f,MTD_INFRA_GEODESIE,RRNC
MTD_INFRA_GEOREP.362,OBS,242.915,REPERE US NAVY,37- 25,b,MTD_INFRA_GEODESIE,RRNC
MTD_INFRA_GEOREP.363,OBS,246.148,BF,37- 25,c,MTD_INFRA_GEODESIE,RRNC
MTD_INFRA_GEOREP.364,OBS,250.717,DOUILLE SUR DALLE,37- 25,d,MTD_INFRA_GEODESIE,RRNC
MTD_INFRA_GEOREP.365,OBS,250.523,CROIX GRAVEE SUR ROCHER,37- 25,e,MTD_INFRA_GEODESIE,RRNC
MTD_INFRA_GEOREP.366,OBS,249.941,RBGM,37- 25,g,MTD_INFRA_GEODESIE,RRNC
MTD_INFRA_GEOREP.367,OBS,244.365,RBpm,37- 25,h,MTD_INFRA_GEODESIE,RRNC
MTD_INFRA_GEOREP.557,OBS,224.329,RBGM,37- 25,a,MTD_INFRA_GEODESIE,RRNC
MTD_INFRA_GEOREP.558,OBS,242.468,RBGM,37- 25,j,MTD_INFRA_GEODESIE,RRNC
MTD_INFRA_GEOREP.527,OBS,164.85,BF,37- 29,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.528,ADAP,,BF,37- 30,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.529,OBS,,ANTENNE,37- 30,c,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.530,ADAP,,CLOU,37- 30,d,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.531,OBS,,ANTENNE,37- 30,e,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.552,ADAP,,RBGM,37- 30,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.368,OBS,73.035,LANTERNE AXE SOMMET,37- 32,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.369,ADAP,,BOULON,37- 32,a,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.559,OBS,245.535,GORO GPS PERMANENT,37- 34,a,MTD_INFRA_GEODESIE,RBNC
MTD_INFRA_GEOREP.560,OBS,239.891,RBpm,37- 34,b,MTD_INFRA_GEODESIE,RBNC
MTD_INFRA_GEOREP.561,OBS,242.419,PR SUR BLOC BETON,37- 34,c,MTD_INFRA_GEODESIE,RBNC
MTD_INFRA_GEOREP.562,OBS,241.235,RBGM,37- 34,d,MTD_INFRA_GEODESIE,RBNC
MTD_INFRA_GEOREP.370,ADAP,,FER CIM,37-201,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.371,ADAP,,BF,37-I  - 401,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.372,ADAP,,TAS DE PIERRES,37-I  - 401,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.373,ADAP,,BF,37-I  - 402,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.374,ADAP,,BF,37-I  - 403,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.375,ADAP,,BF,37-I  - 404,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.532,ADAP,,BF,37-I  - 405,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.533,ADAP,,BF,37-I  - 406,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.376,ADAP,,BF,37-I  - 407,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.377,ADAP,,BF,37-I  - 407,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.378,OBS,101.60,BF,37-I  - 408,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.379,ADAP,,BF,37-I  - 409,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.380,ADAP,,BF,37-I  - 410,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.381,ADAP,,BF,37-I  - 411,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.382,ADAP,,BF,37-I  - 413,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.383,ADAP,,BF,37-I  - 414,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.384,ADAP,,BF,37-I  - 415,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.385,,,BF,37-I  - 416,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.386,ADAP,,BF,37-I  - 417,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.387,ADAP,,BF,37-I  - 418,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.388,ADAP,,BF,37-I  - 419,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.389,ADAP,,TUBE,37-I  - 419,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.390,ADAP,,BF,37-I  - 420,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.391,ADAP,,TUBE,37-I  - 420,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.392,ADAP,,BF,37-I  - 421,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.393,ADAP,,BF,37-I  - 422,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.394,ADAP,,TUBE DANS TAS PIERRES,37-I  - 422,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.395,OBS,354.87,BF,37-I  - 423,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.396,ADAP,,BF,37-I  - 424,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.397,ADAP,,TUBE,37-I  - 424,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.398,ADAP,,PIQUET BOIS,37-I  - 424,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.399,,,BF,37-I  - 425,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.400,,,TAS DE PIERRES,37-I  - 425,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.401,ADAP,,BF,37-I  - 426,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.402,ADAP,,BF,37-I  - 427,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.403,ADAP,,TUBE,37-I  - 427,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.404,ADAP,,BF,37-I  - 428,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.405,ADAP,,BF,37-I  - 429,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.406,ADAP,,BF,37-I  - 430,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.407,ADAP,,BF,37-I  - 431,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.408,ADAP,,BF,37-I  - 432,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.409,ADAP,,BF,37-I  - 433,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.410,ADAP,,BF,37-I  - 434,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.411,ADAP,,TAS DE PIERRES,37-I  - 434,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.412,ADAP,,BF,37-I  - 435,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.413,ADAP,,BF,37-I  - 436,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.414,ADAP,,BF,37-I  - 437,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.415,ADAP,,TAS DE PIERRES,37-I  - 437,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.416,ADAP,,BF,37-I  - 438,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.417,OBS,148.656,BF,37-I  - 439,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.418,ADAP,,BF,37-I  - 440,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.419,ADAP,,TAS DE PIERRES,37-I  - 440,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.420,ADAP,,BF,37-I  - 441,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.421,OBS,278.932,BF,37-I  - 442,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.422,ADAP,,BF,37-I  - 443,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.423,ADAP,,CORNIERE,37-I  - 443,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.424,ADAP,,GOULOT BOUTEILLE DANS TAS DE PIERRES,37-I  - 443,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.425,,,BF,37-I  - 444,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.426,,,TUBE,37-I  - 444,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.427,,,RN,37-I  - 444,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.428,ADAP,,BF,37-I  - 445,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.429,ADAP,,TUBE,37-I  - 445,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.430,ADAP,,BF,37-I  - 446,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.431,ADAP,,CORNIERE,37-I  - 446,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.432,ADAP,,BF,37-I  - 447,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.433,ADAP,,CORNIERE DANS TAS DE PIERRES,37-I  - 447,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.434,ADAP,,BF,37-I  - 448,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.435,ADAP,,CORNIERE DANS TAS DE PIERRES,37-I  - 448,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.436,ADAP,,BF,37-I  -5001,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.437,ADAP,,BF,37-I  -5002,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.438,OBS,169.018,BF,37-II - 402,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.439,ADAP,,BF,37-II - 403,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.440,ADAP,,BF,37-II - 404,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.441,ADAP,,BF,37-II - 405,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.442,ADAP,,BF,37-II - 405,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.443,ADAP,,BF,37-II - 407,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.534,ADAP,,BF,37-II - 408,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.444,ADAP,,BF,37-II - 409,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.445,ADAP,,BF,37-II - 409,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.446,ADAP,,BF,37-II - 410,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.535,OBS,256.36,BF,37-II - 411,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.447,ADAP,,BF,37-II - 412,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.448,ADAP,,BF,37-II - 413,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.449,ADAP,,BF,37-II - 414,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.450,ADAP,,BF,37-II - 416,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.451,ADAP,,BALISE AXE SOMMET,37-II - 416,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.536,ADAP,,BF,37-II - 417,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.452,ADAP,,BF,37-II - 430,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.453,ADAP,,BF,37-II - 431,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.454,ADAP,,BF,37-II - 433,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.455,ADAP,,BF,37-II - 434,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.456,ADAP,,BF,37-II - 435,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.457,OBS,119.954,BF,37-II - 436,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.458,ADAP,,BF,37-II - 437,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.459,ADAP,,BF,37-II - 438,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.460,ADAP,,BF,37-II - 439,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.461,ADAP,,BF,37-II - 440,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.462,OBS,139.667,BF,37-II - 441,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.463,ADAP,,BF,37-II - 442,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.464,ADAP,,BF,37-II - 443,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.465,ADAP,,BF,37-II - 444,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.537,ADAP,,BF,37-II - 446,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.466,OBS,192.895,BF,37-II - 448,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.467,ADAP,,BF,37-II - 449,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.468,ADAP,,BF,37-II - 450,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.469,OBS,323.673,BF,37-II - 452,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.470,ADAP,,RB SUR ROCHER,37-II - 452,a,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.471,GRA,,TOURELLE IORO AXE,37-II - 453,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.472,OBS,96.465,BF,37-III- 401,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.473,ADAP,,BF,37-III- 402,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.474,ADAP,,BF,37-III- 403,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.475,OBS,170.370,BF,37-III- 404,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.476,ADAP,,BOIS DANS TAS DE PIERRES,37-III- 404,a,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.477,ADAP,,BF,37-III- 405,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.478,ADAP,,CORNIERE,37-III- 405,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.479,ADAP,,TAS DE PIERRES,37-III- 405,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.480,ADAP,,BF,37-III- 406,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.481,ADAP,,DOUILLE SUR ROCHER,37-III- 406,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.482,GRA,,TAS DE PIERRES,37-III- 406,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.483,ADAP,,BF,37-III- 407,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.484,ADAP,,CORNIERE DANS TAS DE PIERRES,37-III- 407,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.485,ADAP,,BF,37-III- 408,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.486,ADAP,,REPERE METAL MOP74,37-III- 408,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.487,ADAP,,RBpm,37-III- 408,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.488,ADAP,,BF,37-III- 409,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.489,ADAP,,TUBE,37-III- 409,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.490,GRA,,TAS DE PIERRES,37-III- 409,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.491,ADAP,,BF,37-III- 410,./,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.492,ADAP,,TUBE,37-III- 410,a,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.493,GRA,,TAS DE PIERRES,37-III- 410,b,MTD_INFRA_GEODESIE,
MTD_INFRA_GEOREP.494,OBS,212.997,BF,37-III- 411,./,MTD_INFRA_GEODESIE,RDNC
MTD_INFRA_GEOREP.495,ADAP,,CORNIERE,37-III- 411,a,MTD_INFRA_GEODESIE,RDNC
