IDENTSTF,CODE_PREC,H_ELLIP,MAT,NUMERO,INDICE,RESEAU,RATTACH
MTD_INFRA_GPOREP.280,ADAP,,,36-I  -1022,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.281,ADAP,,,36-I  -1022,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.282,ADAP,,,36-I  -1023,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.283,ADAP,,,36-I  -1023,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.284,OBS,,,36-I  -1024,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.285,OBS,,,36-I  -1025,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.286,OBS,,,36-I  -1025,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.287,OBS,,,36-I  -1025,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.288,ADAP,,,36-I  -1028,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.289,OBS,,,36-I  -1029,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.290,OBS,,,36-I  -1029,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.291,ADAP,,,36-I  -1030,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.292,ADAP,,,36-I  -1030,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.293,OBS,,,36-I  -1031,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.294,ADAP,,,36-I  -1031,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.295,ADAP,,,36-I  -1032,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.296,ADAP,,,36-I  -1032,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.297,OBS,,,36-I  -1033,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.298,OBS,,,36-I  -1034,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.299,ADAP,,,36-I  -1035,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.300,ADAP,,,36-I  -1035,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.301,ADAP,,,36-I  -1036,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.302,OBS,,,36-I  -1037,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.303,OBS,,,36-I  -1037,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.304,ADAP,,,36-I  -1038,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.305,ADAP,,,36-I  -1039,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.306,ADAP,,,36-I  -1039,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.307,OBS,122.727,,36-I  -1040,./,MTD_INFRA_POLYGONATION,RCNC
MTD_INFRA_GPOREP.308,ADAP,,,36-I  -1041,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.309,ADAP,,,36-I  -1041,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.310,ADAP,,,36-I  -1042,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.311,ADAP,,,36-I  -1042,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.312,ADAP,,,36-I  -1043,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.313,ADAP,,,36-I  -1043,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.314,ADAP,,,36-I  -1044,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.315,ADAP,,,36-I  -1044,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.316,ADAP,,,36-I  -1045,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.317,ADAP,,,36-I  -1045,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.318,ADAP,,,36-I  -1046,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.319,OBS,,,36-I  -1047,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.320,ADAP,,,36-I  -1047,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.321,ADAP,,,36-I  -1048,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.322,ADAP,,,36-I  -1048,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.323,ADAP,,,36-I  -1049,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.324,OBS,,,36-I  -1050,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.325,OBS,,,36-I  -1050,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.326,ADAP,,,36-I  -1051,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.327,ADAP,,,36-I  -1052,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.328,ADAP,,,36-I  -1052,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.329,OBS,,,36-I  -1053,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.330,OBS,,,36-I  -1053,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.331,OBS,,,36-I  -1053,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.332,ADAP,,,36-I  -1054,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.333,ADAP,,,36-I  -1055,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.334,ADAP,,,36-I  -1056,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.335,ADAP,,,36-I  -1056,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.336,ADAP,,,36-I  -1056,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.337,ADAP,,,36-I  -1057,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.338,ADAP,,,36-I  -1057,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.339,OBS,,,36-I  -1058,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.340,OBS,,,36-I  -1058,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.341,ADAP,,,36-I  -1058,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.342,OBS,,,36-I  -1059,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.343,OBS,,,36-I  -1059,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.344,ADAP,,,36-I  -1060,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.345,OBS,,,36-I  -1061,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.346,ADAP,,,36-I  -1061,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.347,ADAP,,,36-I  -1061,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.348,ADAP,,,36-I  -1062,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.349,ADAP,,,36-I  -1062,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.350,OBS,,,36-I  -1063,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.351,OBS,,,36-I  -1063,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.352,OBS,,,36-I  -1063,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.353,ADAP,,,36-I  -1064,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.354,ADAP,,,36-I  -1064,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.355,ADAP,,,36-I  -1065,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.356,ADAP,,,36-I  -1065,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.357,ADAP,,,36-I  -1065,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.358,ADAP,,,36-I  -1066,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.359,ADAP,,,36-I  -1066,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.360,ADAP,,,36-I  -1066,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.361,ADAP,,,36-I  -1067,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.362,ADAP,,,36-I  -1067,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.363,ADAP,,,36-I  -1067,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.364,ADAP,,,36-I  -1068,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.365,ADAP,,,36-I  -1068,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.418,ADAP,,,36-I  -1068,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.366,ADAP,,,36-I  -1069,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.451,ADAP,,,36-I  -1069,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.367,ADAP,,,36-I  -1070,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.368,ADAP,,,36-I  -1070,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.369,ADAP,,,36-I  -1071,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.370,ADAP,,,36-I  -1071,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.371,ADAP,,,36-I  -1072,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.372,ADAP,,,36-I  -1072,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.373,ADAP,,,36-I  -1073,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.374,ADAP,,,36-I  -1073,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.375,ADAP,,,36-I  -1074,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.376,ADAP,,,36-I  -1074,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.377,OBS,,,36-I  -1075,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.378,OBS,,,36-I  -1075,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.379,ADAP,,,36-I  -1076,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.380,OBS,,,36-I  -1076,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.381,ADAP,,,36-I  -1077,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.382,ADAP,,,36-I  -1078,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.383,ADAP,,,36-I  -1078,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.384,OBS,,,36-I  -1079,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.385,ADAP,,,36-I  -1079,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.386,OBS,,,36-I  -1080,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.387,ADAP,,,36-I  -1081,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.388,ADAP,,,36-I  -1082,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.389,ADAP,,,36-I  -1082,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.390,ADAP,,,36-I  -1083,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.391,ADAP,,,36-I  -1084,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.392,ADAP,,,36-I  -1084,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.393,ADAP,,,36-I  -1085,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.394,OBS,,,36-I  -1086,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.395,OBS,,,36-I  -1086,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.396,ADAP,,,36-I  -1087,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.397,ADAP,,,36-I  -1087,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.398,ADAP,,,36-I  -1088,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.399,ADAP,,,36-I  -1088,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.400,OBS,,,36-I  -1089,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.401,OBS,,,36-I  -1089,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.402,OBS,,,36-I  -1089,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.403,OBS,,,36-I  -1090,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.404,OBS,,,36-I  -1090,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.405,ADAP,,,36-I  -1091,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.406,ADAP,,,36-I  -1091,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.407,OBS,,,36-I  -1092,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.408,OBS,,,36-I  -1092,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.409,OBS,,,36-I  -1093,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.410,OBS,,,36-I  -1093,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.411,OBS,,,36-I  -1094,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.412,OBS,,,36-I  -1094,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.413,OBS,,,36-I  -1095,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.414,OBS,,,36-I  -1095,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.415,ADAP,,,36-I  -1096,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.416,ADAP,,,36-I  -1096,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.420,OBS,86.335,,36-I  -2001,./,MTD_INFRA_POLYGONATION,RCNC
MTD_INFRA_GPOREP.9,OBS,,,36-II -   2,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.10,OBS,,,36-II -   2,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.11,OBS,,,36-II -   3,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.12,OBS,,,36-II -   3,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.13,ADAP,,,36-II -   3,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.14,OBS,,,36-II -   4,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.15,OBS,,,36-II -   4,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.16,ADAP,,,36-II -   4,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.17,ADAP,,,36-II -   5,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.18,ADAP,,,36-II -   5,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.19,OBS,,,36-II -   6,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.20,ADAP,,,36-II -   6,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.21,ADAP,,,36-II -   6,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.22,ADAP,,,36-II -   6,c,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.23,ADAP,,,36-II -   7,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.24,ADAP,,,36-II -   7,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.25,ADAP,,,36-II -   8,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.26,ADAP,,,36-II -   8,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.27,OBS,,,36-II -   8,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.28,OBS,,,36-II -   9,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.29,OBS,,,36-II -   9,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.30,ADAP,,,36-II -  10,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.31,ADAP,,,36-II -  10,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.32,OBS,,,36-II -  11,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.33,ADAP,,,36-II -  11,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.34,ADAP,,,36-II -  11,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.35,ADAP,,,36-II -  11,c,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.36,ADAP,,,36-II -  12,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.37,ADAP,,,36-II -  12,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.38,ADAP,,,36-II -  12,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.39,OBS,,,36-II -  13,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.40,OBS,,,36-II -  13,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.41,OBS,,,36-II -  14,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.42,OBS,,,36-II -  14,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.43,OBS,,,36-II -  14,b,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.44,OBS,,,36-II -  16,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.45,ADAP,,,36-II -  16,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.46,ADAP,,,36-II -  17,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.47,OBS,,,36-II -  17,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.48,OBS,,,36-II -  18,./,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.49,ADAP,,,36-II -  18,a,MTD_INFRA_POLYGONATION,
MTD_INFRA_GPOREP.50,OBS,,,36-II -  18,b,MTD_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.1052,,,,,,,,
NEA_INFRA_GPOREP.28,ADAP,,,33-IV -1034,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.33,ADAP,,,33-IV -1035,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.36,OBS,71.783,,33-IV -1036,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.37,ADAP,,,33-IV -1037,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.38,ADAP,,,33-IV -1038,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.42,ADAP,,,33-IV -1039,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.43,OBS,203.549,,33-IV -1040,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.44,ADAP,,,33-IV -1041,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.52,ADAP,,,33-IV -1042,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.53,ADAP,,,33-IV -1044,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.54,ADAP,,,33-IV -1045,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.55,ADAP,,,33-IV -1045,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.56,ADAP,,,33-IV -1046,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.58,ADAP,,,33-IV -1047,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.59,ADAP,118.546,,33-IV -1047,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.1025,OBS,118.546,,33-IV -1047,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.64,ADAP,,,33-IV -1049,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.65,ADAP,,,33-IV -1050,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.68,ADAP,,,33-IV -1051,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.69,ADAP,,,33-IV -1053,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.70,ADAP,,,33-IV -1054,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.73,ADAP,,,33-IV -1056,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.76,OBS,81.775,,33-IV -1056,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.80,ADAP,,,33-IV -1057,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.82,ADAP,,,33-IV -1058,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.83,OBS,163.913,,33-IV -1059,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.84,ADAP,,,33-IV -1060,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.86,OBS,160.032,,33-IV -1061,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.88,ADAP,,,33-IV -1062,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.91,ADAP,,,33-IV -1063,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.92,ADAP,,,33-IV -1063,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.94,ADAP,,,33-IV -1064,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.98,ADAP,,,33-IV -1064,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.93,ADAP,,,33-IV -1065,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.95,ADAP,,,33-IV -1066,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.97,ADAP,,,33-IV -1067,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.101,ADAP,,,33-IV -1068,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.102,ADAP,,,33-IV -1068,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.103,ADAP,,,33-IV -1068,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.104,ADAP,,,33-IV -1070,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.105,OBS,118.399,,33-IV -1070,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.110,OBS,95.717,,33-IV -1071,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.111,ADAP,,,33-IV -1072,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.117,OBS,78.725,,33-IV -1073,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.124,ADAP,,,33-IV -1074,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.145,ADAP,,,33-IV -1076,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.146,ADAP,,,33-IV -1076,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.147,ADAP,,,33-IV -1076,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.57,OBS,66.264,,33-IV -1077,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.134,ADAP,,,33-IV -1078,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.135,ADAP,,,33-IV -1078,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.139,OBS,64.186,,33-IV -1078,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.161,OBS,68.957,,33-IV -1079,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.163,ADAP,,,33-IV -1079,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.174,ADAP,,,33-IV -1080,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.179,ADAP,,,33-IV -1080,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.89,OBS,71.743,,33-IV -1082,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.49,ADAP,,,33-IV -1084,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.51,ADAP,,,33-IV -1084,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.1026,ADAP,,,33-IV -1084,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.823,ADAP,,,33-IV -1089,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.1008,ADAP,,,33-IV -1098,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.1009,ADAP,,,33-IV -1098,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.1011,ADAP,,,33-IV -1098,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.1023,ADAP,,,33-IV -1122,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.1003,ADAP,,,33-IV -1132,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.186,ADAP,,,33-IV -1136,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.200,OBS,140.090,,33-IV -1137,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.1050,OBS,122.22,,33-IV -1137,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.216,ADAP,,,33-IV -1139,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.245,ADAP,,,33-IV -1140,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.249,ADAP,,,33-IV -1140,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.247,ADAP,,,33-IV -1141,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.248,ADAP,,,33-IV -1142,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.251,OBS,94.704,,33-IV -1142,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.264,OBS,85.290,,33-IV -1143,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.266,ADAP,,,33-IV -1143,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.273,ADAP,,,33-IV -1144,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.275,ADAP,,,33-IV -1144,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.280,OBS,83.30,,33-IV -1145,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.283,ADAP,,,33-IV -1145,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.1049,OBS,82.20,,33-IV -1145,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.327,ADAP,,,33-IV -1146,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.339,ADAP,,,33-IV -1146,a,NEA_INFRA_POLYGONATION,
